IDfg,Name,avg_ab,avg_r,avg_h,avg_3b,avg_hr,avg_rbi,avg_sb,avg_avg,hits_above_avg,avg_obp,obp_above_avg,avg_slg,slg_above_avg,total_hits,total_at_bats,total_walks,total_hbp,total_sf,total_pa,total_2b,total_3b,total_hr,stddev_AB,stddev_R,stddev_H,stddev_3B,stddev_HR,stddev_RBI,stddev_SB,stddev_AVG,stddev_OBP,stddev_SLG,SeasonsPlayed,LatestAge,eligible_positions,consistency_AB,consistency_R,consistency_H,consistency_3B,consistency_HR,consistency_RBI,consistency_SB,consistency_AVG,consistency_OBP,consistency_SLG,overall_consistency,overall_consistency_cat,value_r,value_h,value_3b,value_hr,value_rbi,value_sb,value_hits_above_avg,value_obp_above_avg,value_slg_above_avg,total_value,rf_rank,lf_rank,cf_rank,3b_rank,2b_rank,ss_rank,c_rank,util_rank,1b_rank,adjusted_total_value,player_draft_value
9777,Nolan Arenado,570.0,75.0,154.33333333333334,2.0,30.0,100.33333333333333,3.3333333333333335,0.27076023391812865,12.49535525985442,0.3384615384615385,-0.00831653772488189,0.4953216374269006,0.04108383510034608,463,1710,143,13,19,1885,102,6,90,19.974984355438178,5.291502622129181,7.571877794400365,1.0,4.0,6.429100507328637,1.5275252316519468,0.019553345834749946,0.025735837529276807,0.03701801363300489,3,32,3B,0.966142658781946,0.9340963557870845,0.9532326492664488,0.6666666666666666,0.8823529411764706,0.9397812481783266,0.6857499120309064,0.9326474984346437,0.9293354669037323,0.9304616637905879,0.8820467061016813,Highly Consistent,0.536587985046153,1.1974345286157262,0.08062064321216722,1.3583547221039096,1.8564342300097805,-0.6388357183281161,0.4537179193034428,-0.3102915531854851,0.8511203191635339,5.3851430759411105,0,0,0,4,0,0,0,0,0,5.3851430759411105,19.60192079642564
25878,Corbin Carroll,334.5,64.5,94.0,6.0,14.5,45.0,28.0,0.28101644245142005,11.749937233241297,0.3592105263157895,0.02006542513983961,0.5052316890881914,0.05099388676163685,188,669,65,16,4,760,39,12,29,325.9762261269984,72.8319984622144,94.75230867899737,5.656854249492381,14.849242404917497,43.840620433565945,36.76955262170047,0.017677669529663664,0.0226274169979695,0.004242640687119289,2,22,"LF,CF,RF",0.5064527484380358,0.4696647592858453,0.4980071537024833,0.5147186257614297,0.49405023134670456,0.5065250532964312,0.43230188980213585,0.9408168128510576,0.9407407844238875,0.9916725133354797,0.6294950572243491,Who Knows,0.03961831459892357,-0.5313127161148378,2.6461486672082346,-0.4606888833070617,-0.7389401329576895,2.191743952176727,0.42665110055257477,0.748644705036354,1.056423604805771,5.378288611998997,6,6,4,0,0,0,0,0,0,5.378288611998997,19.57697054767635
17929,Cedric Mullins II,538.0,77.0,142.0,4.0,20.333333333333332,65.66666666666667,27.666666666666668,0.26394052044609667,0.786844087371378,0.3362930077691454,-0.006152235260729333,0.44919454770755884,-0.005043254618995685,426,1614,149,18,13,1802,92,12,61,116.08617488745162,22.538855339169288,42.532340636273474,1.0,8.386497083606084,7.637626158259733,7.76745346515403,0.029091808698211454,0.028746014216467167,0.06297883242275402,3,28,CF,0.8225215891355194,0.7735672641364997,0.7695128101143648,0.8,0.707989324384743,0.8958092921447209,0.7807916935355573,0.9007215047460351,0.9212522155573818,0.8770361075643365,0.8249201801319159,Highly Consistent,0.631248874655149,0.8440442078696991,1.363384655210201,0.22389741980459404,0.2304165568253418,2.153492875548283,0.028571037374612213,-0.22954102990512487,-0.1044794496535796,5.141035147729176,0,0,5,0,0,0,0,0,0,5.655138662502094,20.584704731507625
25931,Michael Harris II,459.5,75.5,135.5,3.0,18.5,60.5,20.0,0.29488574537540807,28.886685078249258,0.336734693877551,-0.0023426723687444695,0.4940152339499456,0.03977743162339109,271,919,46,10,3,980,60,6,37,64.34671708797582,0.7071067811865476,17.67766952966369,0.0,0.7071067811865476,4.949747468305833,0.0,0.0028284271247461927,0.005656854249492385,0.02616295090390228,2,22,CF,0.8771649893203982,0.9907212488302849,0.884593690555918,1.0,0.9631851486409623,0.9243733144928824,1.0,0.9904995214000276,0.9834784057012019,0.9497038675098358,0.9563720186451512,Guarantee,0.560253207448402,0.6577979577467931,0.7220026492111841,0.0087417245409309,-0.011922615620416192,1.2737181130940751,1.0489022822252883,-0.08740553724990943,0.824055987375947,4.996143768772294,0,0,6,0,0,0,0,0,0,5.495758145649524,20.004559650164268
19287,Adolis Garcia,580.3333333333334,91.0,142.66666666666666,2.3333333333333335,32.333333333333336,99.33333333333333,16.666666666666668,0.24583572659391154,-30.671688007364594,0.3129251700680272,-0.0321459103227274,0.47214244686961515,0.01790464454306062,428,1741,137,17,16,1911,89,7,97,25.006665778014735,15.716233645501712,7.637626158259734,2.5166114784235836,6.110100926607787,8.621678104251709,8.020806277010644,0.0036055512754639926,0.02138535324312727,0.030615900008546755,3,30,"CF,RF",0.958689883677396,0.8527287451156763,0.9491855753770387,0.481105130861906,0.8410625625875823,0.9201363791320017,0.6751062251162955,0.9855454906811691,0.9360314684942682,0.9391041437727413,0.8538695604816076,Highly Consistent,1.2938751019181216,0.8631463873694841,0.2944146452118396,1.6321892433485723,1.809529874052537,0.8912073468096369,-1.1137173913683474,-1.1993698306397165,0.37092464081745413,4.842200017519581,7,0,7,0,0,0,0,0,0,5.32642001927154,19.388168870148405
18568,Luis Arraez,516.3333333333334,72.33333333333333,167.33333333333334,3.3333333333333335,6.666666666666666,53.333333333333336,3.0,0.3240800516462234,93.91128964766932,0.3831665685697469,0.039626587749619246,0.4260813428018076,-0.028156459524746935,502,1549,128,9,12,1699,78,10,20,77.68097150096241,15.044378795195676,38.81151032017865,2.5166114784235836,4.163331998932266,14.0118997046558,1.0,0.03035347316755256,0.018000000000000016,0.0465223960403302,3,26,"1B,2B",0.8692271030027938,0.8278236128102551,0.8117269894685651,0.5698059452858721,0.6155740986232134,0.7919392498537832,0.75,0.9143606034911606,0.9551308573289787,0.9015615150351785,0.80071499748998,Average Consistent,0.4103734655674913,1.5699270288615383,0.9357966512108564,-1.379990490342714,-0.3480704999806607,-0.67708679495656,3.4100058823409474,1.4784752822659621,-0.5833081249276036,4.816122400039257,0,0,0,0,4,0,0,0,7,5.297734640043183,19.28375408975719
16556,Ozzie Albies,490.6666666666667,78.33333333333333,130.33333333333334,4.0,23.666666666666664,83.33333333333333,12.0,0.265625,3.197171311406862,0.32941176470588235,-0.01865758304465609,0.485054347826087,0.030816545499532444,391,1472,109,13,19,1615,86,12,71,211.6656167952966,36.82843104631711,60.07772743149771,3.6055512754639896,13.650396819628847,41.88476254359494,8.54400374531753,0.01670329308849008,0.021197484127446212,0.054286278192559864,3,26,2B,0.6986246798282627,0.6802026154713479,0.684484046303921,0.5259316327146809,0.6342049576156527,0.665505514596215,0.5841120430449244,0.940837339022006,0.939541001277114,0.8993469514927974,0.725279078136692,Less Consistent,0.6943561343944795,0.5097560666234578,1.363384655210201,0.6150895930112544,1.059060178736642,0.3556922740114232,0.11609225067243759,-0.6961178573497939,0.6384162524510444,4.655729547761146,0,0,0,0,5,0,0,0,0,5.121302502537261,18.64154110923563
6184,J.D. Martinez,511.6666666666667,76.33333333333333,142.0,2.0,25.666666666666668,88.0,0.3333333333333333,0.2775244299674267,21.599631768348843,0.3487419543592744,0.001717921697786673,0.5087947882736157,0.054556985947061154,426,1535,141,10,19,1709,112,6,77,71.43061901827069,15.50268793897798,23.259406699226016,1.0,8.736894948054104,22.60530911091463,0.5773502691896258,0.007937253933193758,0.014422205101855932,0.062171804970849384,3,35,LF,0.8774979394144076,0.8311916421878779,0.8592551724359123,0.6666666666666666,0.7460467888209656,0.7956218440812267,0.3660254037844386,0.9721950286821786,0.9602873666739145,0.8911113089514331,0.796589916169902,Average Consistent,0.5996952447854835,0.8440442078696991,0.08062064321216722,0.8498048969352512,1.2779471732037784,-0.9830954079841105,0.7843026292451294,0.06409597473025865,1.1302391604495554,4.647654522447212,0,7,0,0,0,0,0,0,0,3.7181236179577697,13.533969969366282
19566,Nathaniel Lowe,591.0,79.33333333333333,163.0,3.0,20.666666666666668,76.66666666666667,3.666666666666667,0.27580372250423013,21.8978157167964,0.3615116857284933,0.021829594885284742,0.4404963338973491,-0.013741468429205428,489,1773,221,11,6,2011,88,9,62,33.04542328371661,8.386497083606084,16.0,0.0,5.507570547286102,5.033222956847167,3.7859388972001824,0.022538855339169286,0.0015275252316519481,0.04474743940532614,3,27,1B,0.9470464455779002,0.9043945132617746,0.9106145251396647,1.0,0.7895804755544065,0.9383937606275716,0.49199795095075244,0.9244531052118214,0.9957923960125077,0.9077835886470725,0.8810056760983471,Highly Consistent,0.7416865791989776,1.445762862112934,0.7220026492111841,0.26301663712526036,0.7463644723550196,-0.6005846416996723,0.7951299645105765,0.8144662029367662,-0.28467748852254615,4.6431672372285,0,0,0,0,0,0,0,0,8,5.107483960951351,18.591241617862917
12927,Brandon Nimmo,499.0,80.66666666666667,138.66666666666666,5.333333333333333,16.0,53.333333333333336,3.6666666666666665,0.27788911155644624,21.61084609590762,0.3756461803561172,0.036212162234604106,0.4468937875751503,-0.0073440147514042264,416,1497,199,32,7,1741,77,16,48,150.80782473068166,26.501572280401277,37.84617990409777,2.081665999466133,8.0,22.03028218914441,1.1547005383792517,0.01039230484541325,0.02088061301782112,0.018009256878986815,3,30,"LF,CF",0.7679193463187594,0.7527105741329686,0.7855896574138294,0.7192628203945881,0.6666666666666666,0.70768013136825,0.7605035067292174,0.9639508332686747,0.9473412304874692,0.9612623382577926,0.8032887105038216,Average Consistent,0.8047938389383088,0.7485333103707728,2.2185606632088897,-0.2846524053640645,-0.3480704999806607,-0.6005846416996724,0.7847098318624653,1.3510824378710617,-0.152143541709041,4.52222899349806,0,8,8,0,0,0,0,0,0,4.974451892847866,18.107004889966234
11737,Nick Castellanos,560.3333333333334,76.66666666666667,157.33333333333334,1.0,25.333333333333332,89.33333333333333,7.0,0.280785246876859,29.13549250983351,0.3335170893054024,-0.010899162111102811,0.4806662700773349,0.026428467750780393,472,1681,106,13,14,1814,102,3,76,56.97660338536629,19.604421270043485,17.009801096230763,1.0,10.96965511460289,23.860706890897706,4.0,0.024378952670968724,0.031320919526731654,0.09357528163640934,3,31,RF,0.907701788038235,0.7963623171794664,0.9024349243697757,0.5,0.6978305207480378,0.7892052722596439,0.6363636363636364,0.9201120160651484,0.9141511608755032,0.8370454360936667,0.7901207071993114,Average Consistent,0.6154720597203166,1.2833943363647597,-0.5607613627868496,0.8106856796145848,1.3404863144801027,-0.21807387541523413,1.0579367104442547,-0.406649744370938,0.5475098868473915,4.470000004898388,8,0,0,0,0,0,0,0,0,4.470000004898388,16.270800017830133
13066,Teoscar Hernandez,558.0,77.66666666666667,152.33333333333334,1.0,27.666666666666668,95.33333333333333,8.333333333333334,0.27299880525686976,15.979663570173273,0.3268805309734513,-0.014795845722346768,0.480884109916368,0.026646307589813456,457,1674,108,17,9,1808,93,3,83,63.37980750996331,12.42309676905615,16.77299416721217,1.0,3.785938897200183,19.604421270043485,3.2145502536643185,0.019857828011475284,0.021221058723195983,0.044992591982829094,3,30,RF,0.8980015012654766,0.8621031258682372,0.9008139174025995,0.5,0.8796303571889281,0.8294344505189463,0.7216329529608574,0.9321926644110551,0.93903774256909,0.9144426976507251,0.8377289409835915,Highly Consistent,0.6628025045248146,1.1401279901163706,-0.5607613627868496,1.0845202008592474,1.6219124502235633,-0.06506956890145878,0.5802363802749945,-0.5520357270963977,0.5520228032504366,4.463755670464721,9,0,0,0,0,0,0,0,0,4.910131237511194,17.872877704540745
11739,J.T. Realmuto,489.6666666666667,69.66666666666667,129.0,4.666666666666667,19.666666666666668,73.33333333333333,16.666666666666668,0.2634445200816882,-0.01246966273322414,0.338621110433191,-0.004994163387404216,0.4567733151803948,0.002535512853840294,387,1469,124,32,12,1639,79,14,59,14.0118997046558,5.507570547286102,8.717797887081348,0.5773502691896258,2.5166114784235836,10.503967504392488,4.041451884327381,0.012013880860626745,0.018770544300401468,0.019857828011475297,3,32,C,0.9721808696256374,0.9267359304011155,0.9366981027809542,0.8899030502281644,0.886553670653921,0.8747100944396599,0.8048373214410934,0.9563858614602841,0.9474790637895744,0.9583371160380064,0.9153821080858411,Guarantee,0.28415894608883036,0.4715517076238871,1.7909726592095456,0.14565898516326223,0.5900166191642077,0.8912073468096369,-0.00045278499987202884,-0.1863331551666527,0.05252738708869015,4.039307710981535,0,0,0,0,0,0,1,0,0,4.443238482079689,16.17338807477007
16478,Kyle Schwarber,520.3333333333334,94.66666666666667,115.66666666666667,1.3333333333333333,41.666666666666664,89.66666666666667,3.666666666666667,0.22229340166559897,-64.25014645577033,0.3473118279569892,0.006849886507170833,0.5054452274183215,0.05120742509176701,347,1561,276,16,7,1860,59,4,125,105.15385553242132,16.653327995729065,10.016652800877813,1.5275252316519468,8.386497083606084,16.921386861996076,5.507570547286102,0.035369478367654784,0.02569695182961071,0.04041451884327384,3,30,LF,0.831884877253673,0.850401286433455,0.9203024486995313,0.46606055596467194,0.8324482119562245,0.8412449960215689,0.39966992145027214,0.8627296319784595,0.9311089893264387,0.9259617161366837,0.7861812635220977,Average Consistent,1.4674200662012813,0.08950811762818253,-0.34696736078717744,2.7275273283272212,1.3561210997991842,-0.6005846416996723,-2.3329823089154185,0.2555705263135232,1.0608474082615613,3.6764602351286846,0,9,0,0,0,0,0,0,0,4.044106258641554,14.720546781455257
18314,Dansby Swanson,597.6666666666666,86.0,153.66666666666666,2.0,24.666666666666668,88.0,12.0,0.2571109871723369,-11.371244455602948,0.3291394061399094,-0.013939185383158248,0.437813720022309,-0.016424082304245524,461,1793,167,13,13,1987,90,6,74,38.423083339749475,11.357816691600547,20.5993527406405,1.0,2.5166114784235836,8.0,5.196152422706632,0.018009256878986815,0.010115993936995688,0.01850225211517057,3,29,SS,0.9395948711021332,0.8833394474366799,0.8817936347504777,0.6666666666666666,0.9074206037626804,0.9166666666666667,0.6978305207480378,0.9345404154423941,0.9701817747493406,0.9594529816072357,0.8757487582932312,Highly Consistent,1.0572228778956314,1.1783323491159405,0.08062064321216722,0.732447244973253,1.2779471732037784,0.3556922740114232,-0.4129004151537096,-0.5200735721717671,-0.3402523191570265,3.4090362559296903,0,0,0,0,0,8,0,0,0,3.7499398815226597,13.649781168742482
29695,Matt McLain,365.0,65.0,106.0,4.0,16.0,50.0,14.0,0.29041095890410956,9.839651853711615,0.3573200992555831,0.020621598665979735,0.5068493150684932,0.05261151274193865,106,365,31,7,0,403,23,4,16,,,,,,,,,,,1,23,"2B,SS",,,,,,,,,,,0.7966075869758105,Prospect,0.06328353700117259,-0.18747348511870351,1.363384655210201,-0.2846524053640645,-0.5044183531714723,0.5851987337820862,0.35728686963225337,0.7693956416611402,1.089935430984581,3.2519406246171942,0,0,0,0,6,9,0,0,0,4.454713184407115,16.2151559912419
9241,Starling Marte,416.0,67.66666666666667,119.66666666666667,3.0,11.0,48.66666666666667,29.666666666666668,0.2876602564102564,30.210645242279725,0.3498542274052478,0.01246147019198901,0.42788461538461536,-0.026353186941939166,359,1248,85,34,2,1372,58,9,33,87.46999485537883,26.50157228040128,36.363901514184825,2.0,5.5677643628300215,18.339392937971894,15.30795000427338,0.031895663237081824,0.041101500378128944,0.08040729651799851,3,34,RF,0.8262657243744893,0.7185720729544721,0.7669437345633693,0.6000000000000001,0.663939911209664,0.7263024710573739,0.6596313401340343,0.9001875375293255,0.8948691694295812,0.8418088215942258,0.7598520782846535,Less Consistent,0.18949805647983425,0.20412119462689393,0.7220026492111841,-0.8714406651740553,-0.5669574944477966,2.3829993353189463,1.0969765016750157,0.464939746413741,-0.5459503190540894,3.076189005049674,10,0,0,0,0,0,0,0,0,2.4609512040397394,8.957862382704652
16578,Yandy Diaz,487.6666666666667,76.0,144.0,0.33333333333333337,14.666666666666666,66.33333333333333,1.3333333333333335,0.2952836637047163,46.56824838898655,0.3931724543849323,0.05235388316554673,0.4470266575529733,-0.007211144773581202,432,1463,212,17,7,1699,88,1,44,32.578111260988315,17.058722109231983,27.221315177632402,0.5773502691896258,6.658328118479393,10.692676621563628,1.5275252316519468,0.03704051835490426,0.03064310689208913,0.06990708118638625,3,31,"1B,3B",0.9373792632945589,0.8166886271100036,0.841016784917276,0.3660254037844386,0.6877688278208979,0.8611809617579206,0.46606055596467205,0.8885410079840081,0.927697069924104,0.8647658762671057,0.7657124378824985,Less Consistent,0.583918429850651,0.9013507463690549,-0.9883493667861943,-0.44112927464672874,0.2616861274635036,-0.8683421780987791,1.690936217919349,1.9533330167103438,-0.14939091801517773,2.9440128007660227,0,0,0,5,0,0,0,0,9,2.9440128007660227,10.716206594788323
13613,Ketel Marte,467.0,71.33333333333333,127.66666666666667,4.0,17.0,61.33333333333333,5.0,0.27337615988579583,13.902334923424576,0.35651074589127685,0.012859021534290416,0.4689507494646681,0.014712947138113552,383,1401,157,13,11,1582,97,12,51,116.52896635600953,21.197484127446195,25.890796305508516,4.358898943540674,7.0,17.925772879665004,3.0,0.039038442591886276,0.028478061731796282,0.06313741627064998,3,29,2B,0.8003030302270967,0.7709143320123477,0.8313934353669287,0.4785319247208981,0.7083333333333334,0.773833269940089,0.625,0.8750428364030294,0.9260288580657181,0.8813403109926391,0.7670721331062081,Less Consistent,0.3630430207629933,0.43334734862431673,1.363384655210201,-0.16729475340206634,0.02716434767728645,-0.44758033518589707,0.5048066536516606,0.4797724601648746,0.30480329388533456,2.8614466913887036,0,0,0,0,7,0,0,0,0,3.1475913605275743,11.45723255232037
5235,Justin Turner,519.6666666666666,78.0,144.0,0.0,21.0,88.0,3.3333333333333335,0.2771007055805003,21.27675956146959,0.3632768361581921,0.015278900540340146,0.4554201411161001,0.001182338789545545,432,1559,162,29,20,1770,89,0,63,46.45786621588785,14.730919862656235,12.489995996796797,0.0,7.211102550927979,7.54983443527075,0.5773502691896258,0.0011547005383792527,0.008185352771872456,0.016502525059315404,3,38,"1B,2B,3B",0.917937020006293,0.8411433868608852,0.9201866169320341,1.0,0.7443877800270243,0.9209853739685409,0.8523658961269199,0.9958502134622105,0.9779645061710076,0.9650312938069786,0.9135852087361893,Guarantee,0.6785793194596471,0.9013507463690549,-1.2021433687858665,0.3021358544459263,1.2779471732037784,-0.6388357183281161,0.7725788404564405,0.5700585912626305,0.024494124403419044,2.686165562486914,0,0,0,6,8,0,0,0,10,2.3638256949884844,8.604325529758084
31837,Masataka Yoshida,537.0,71.0,155.0,3.0,15.0,72.0,8.0,0.2886405959031657,13.525734371077078,0.3413793103448276,0.001232533893155252,0.4450651769087523,-0.009172625417802227,155,537,34,7,2,580,33,3,15,,,,,,,,,,,1,29,LF,,,,,,,,,,,0.7966075869758105,Average Consistent,0.3472662058281608,1.2165367081155112,0.7220026492111841,-0.40201005732606265,0.5274774778878834,-0.10332064552990267,0.4911319388903594,0.045986066403171086,-0.19002626833884873,2.655044075141456,0,10,0,0,0,0,0,0,0,2.920548482655602,10.630796476866392
11477,Christian Yelich,508.0,91.66666666666667,132.33333333333334,2.3333333333333335,14.0,61.333333333333336,18.666666666666664,0.260498687664042,-4.502385136831492,0.3655793025871766,0.02571005315265884,0.4035433070866142,-0.05069449523994035,397,1524,236,11,6,1778,78,7,42,95.22079604792222,19.08751773629388,29.14332399252586,1.5275252316519468,5.0,13.051181300301263,9.50438495292217,0.01628905563049417,0.007505553499465142,0.040149719799769466,3,31,LF,0.8421460323122588,0.8276587215265191,0.8195198954749554,0.60435607626104,0.7368421052631579,0.8245443777568203,0.6626187377998604,0.941149649776361,0.97988244932214,0.9095101401941785,0.8148228185687293,Average Consistent,1.325428731787787,0.5670626051228135,0.2944146452118396,-0.5193677092880608,0.027164347677286784,1.1207138065802995,-0.16348577320959912,0.9592468150961448,-1.0502212089759075,2.5609562600026043,0,11,0,0,0,0,0,0,0,2.5609562600026043,9.32188078640948
12856,George Springer,475.0,78.33333333333333,124.66666666666666,2.0,22.666666666666668,66.0,12.666666666666666,0.2624561403508772,-1.420537283454678,0.3420398009950249,0.0012153032829762545,0.46035087719298246,0.0061130748664279255,374,1425,151,16,9,1608,66,6,68,160.4119696282045,16.77299416721217,40.91861841916627,1.7320508075688772,2.081665999466133,14.000000000000002,8.082903768654761,0.004582575694955844,0.012583057392117888,0.07514208762959237,3,33,RF,0.7475465095156052,0.8236395557686109,0.7528849354098364,0.5358983848622454,0.9158866163814415,0.825,0.6104544046417726,0.9828392835210857,0.9645170718849123,0.8596767977064101,0.8018343559691921,Average Consistent,0.6943561343944795,0.3473875408752828,0.08062064321216722,0.49773194104925667,0.2460513421444227,0.4321944272683108,-0.05158102407962513,0.04534318916607532,0.12664256437298585,2.4187467584033557,11,0,0,0,0,0,0,0,0,2.4187467584033557,8.804238200588216
30116,Seiya Suzuki,456.0,64.5,125.5,4.0,17.0,60.0,7.5,0.27521929824561403,10.730856138589019,0.3576287657920311,0.011212092218948588,0.46271929824561403,0.0084814959190595,251,912,101,6,10,1029,53,8,34,83.43860018001261,14.849242404917497,30.405591591021544,2.8284271247461903,4.242640687119285,19.79898987322333,2.1213203435596424,0.01626345596729057,0.014849242404917471,0.036769552621700466,2,28,RF,0.8453232672779278,0.8128622031557386,0.8049743355531286,0.585786437626905,0.8002771524685319,0.7518892168349751,0.7795187907884576,0.944204397233699,0.960133908370059,0.9263856389229636,0.8211355348232386,Highly Consistent,0.03961831459892357,0.3712652652500146,1.363384655210201,-0.16729475340206634,-0.03537479359903791,-0.1606972604725684,0.38964732240849553,0.41832522428987823,0.1757083654917436,2.394582339775584,12,0,0,0,0,0,0,0,0,2.6340405737531425,9.587907688461438
19197,Will Smith,462.0,73.0,120.0,2.3333333333333335,22.666666666666668,79.66666666666667,2.3333333333333335,0.2597402597402597,-5.145869947275912,0.3717085119412125,0.018476024823746273,0.46464646464646464,0.010408662319910111,360,1386,177,43,27,1633,66,7,68,47.031904065219386,6.244997998398399,12.529964086141668,0.5773502691896258,3.2145502536643185,6.3508529610858835,1.1547005383792517,0.001527525231651948,0.011372481406154638,0.02851315485876649,3,28,C,0.9076051939188601,0.9211937894360901,0.9054556139621568,0.8016444423264751,0.8757960159462544,0.9261679133673038,0.6689537484874518,0.9941534114823373,0.9703131149713754,0.9421827056980605,0.8913465949596366,Highly Consistent,0.4419270954371569,0.21367228437678643,0.2944146452118396,0.49773194104925667,0.8870775402267499,-0.7535889482134476,-0.18685130249840895,0.6893438867116098,0.21563283890487425,2.2993599812064174,0,0,0,0,0,0,2,0,0,2.5292959793270593,9.206637364750495
17678,Alex Bregman,506.0,83.33333333333333,133.0,1.3333333333333333,20.0,82.0,1.6666666666666665,0.2628458498023715,-0.9216670851116646,0.37134831460674156,0.025661049972194372,0.4413702239789196,-0.012867578347634911,399,1518,223,23,16,1780,83,4,60,141.74625215503937,25.890796305508516,35.369478367654786,2.3094010767585034,7.000000000000001,23.515952032609693,1.1547005383792517,0.005686240703077332,0.005686240703077332,0.016093476939431098,3,29,3B,0.7811700929438768,0.7629571744712595,0.7899293939105678,0.3660254037844386,0.7407407407407407,0.7771336790351654,0.5907301480239404,0.9788247255947164,0.984918515762024,0.9648202099814178,0.7737250084248146,Less Consistent,0.9310083584169697,0.5861647846225985,-0.34696736078717744,0.18477820248392812,0.9965210374603177,-0.8300911014703354,-0.033466585259153775,0.9574184974139132,-0.2665733947025931,2.178792438178468,0,0,0,7,0,0,0,0,0,2.396671681996315,8.723884922466587
10155,Mike Trout,287.6666666666667,54.0,81.33333333333333,1.3333333333333333,22.0,47.333333333333336,1.6666666666666667,0.2827346465816918,16.64005356096746,0.3853028798411122,0.04562523327335588,0.5793742757821553,0.12513647345560075,244,863,126,15,3,1007,50,4,66,161.46310208011406,31.000000000000004,42.500980380849256,0.5773502691896258,16.3707055437449,31.13411847689498,0.5773502691896258,0.036055512754639904,0.05658916268450466,0.07915385861304132,3,31,CF,0.6404978843182695,0.6352941176470588,0.6567915700736696,0.6978305207480378,0.5733540649889454,0.6032225112624772,0.7427157255525279,0.8868989154818909,0.8719389415544314,0.8798018573864919,0.7188346109013801,Less Consistent,-0.45735135584830583,-0.8942541266107573,-0.34696736078717744,0.41949350640792443,-0.6294966357241213,-0.8300911014703353,0.6042157523153096,1.7022858508154883,2.5924112236939836,2.160245752792009,0,0,9,0,0,0,0,0,0,2.160245752792009,7.863294540162912
19470,Tommy Edman,565.6666666666666,85.0,146.66666666666666,3.6666666666666665,12.333333333333334,53.333333333333336,29.666666666666668,0.2592810842663524,-7.079755628085991,0.316928069226609,-0.0236219948923706,0.394814378314673,-0.059423424011881554,440,1697,119,18,9,1849,97,11,37,81.59248331392625,14.0,25.1064400768674,0.5773502691896258,1.1547005383792517,5.507570547286102,2.5166114784235836,0.009073771725877474,0.009539392014169467,0.007234178138070242,3,28,"2B,SS,CF,RF",0.873941552906015,0.8585858585858586,0.853839517996536,0.8639613653961216,0.9143907444656617,0.9063989472619209,0.9218037557554557,0.9661874137051568,0.9707799608024827,0.9820067053544551,0.9111895822229666,Guarantee,1.0098924330911334,0.9777594643681955,1.1495906532105287,-0.714963795891391,-0.3480704999806607,2.3829993353189463,-0.2570724822104369,-0.8813409770948122,-1.2310555596197639,2.0877385711917396,13,0,10,0,9,10,0,0,0,2.5261636711420055,9.1952357629569
20043,Luis Robert,400.3333333333333,62.0,115.0,0.6666666666666666,21.0,59.666666666666664,12.333333333333332,0.28726061615320564,28.59293664741824,0.33359133126934987,-0.0056961695872723705,0.511240632805995,0.057002830479440436,345,1201,61,20,5,1292,76,2,63,136.63942817991202,24.979991993593597,26.210684844162316,0.5773502691896258,14.730919862656236,18.77054430040145,7.094598884597588,0.03827967258654826,0.0352751092604025,0.07523518680333913,3,25,CF,0.7455375058599847,0.7128076075767693,0.8143859660967725,0.5358983848622454,0.587726262875978,0.7606933741144587,0.6348248076524757,0.8824118737046703,0.9043688842776217,0.8717164727209807,0.7450371139741956,Less Consistent,-0.07870779741232152,0.07040593812839716,-0.7745553647865219,0.3021358544459263,-0.051009578918119164,0.3939433506398669,1.0382360047114745,-0.2125251356889347,1.1809089183710961,1.8688321894908637,0,0,11,0,0,0,0,0,0,1.8688321894908637,6.802549169746744
14162,Carlos Correa,530.3333333333334,78.0,141.66666666666666,1.3333333333333333,22.0,73.66666666666667,0.0,0.26712759270898806,5.846263285630641,0.3558011049723757,0.011920283940783372,0.4512884978001257,-0.002949304526428831,425,1591,195,11,13,1810,87,4,66,21.733231083604053,23.065125189341593,20.55075018906447,0.5773502691896258,4.0,15.88500340992514,0.0,0.032316146634976985,0.03117691453623979,0.04535783651513078,3,28,SS,0.96063295174096,0.7717795812736591,0.8733135406333009,0.6978305207480378,0.8461538461538461,0.8226163353923047,1.0,0.8920794046127775,0.9194349214567066,0.9086717581885162,0.8692512860200108,Highly Consistent,0.6785793194596471,0.8344931181198063,-0.34696736078717744,0.41949350640792443,0.6056514044832892,-1.0213464846125544,0.21228323312892727,0.4447479877751889,-0.061099773273683905,1.7658349507013675,0,0,0,0,0,11,0,0,0,1.9424184457715044,7.070403142608276
26668,Elly De La Cruz,388.0,67.0,91.0,7.0,13.0,44.0,35.0,0.2345360824742268,-11.219767344547648,0.30210772833723654,-0.036229017021528254,0.4097938144329897,-0.04444398789356485,91,388,35,2,1,427,15,7,13,,,,,,,,,,,1,21,"3B,SS",,,,,,,,,,,0.7966075869758105,Prospect,0.15794442661016866,-0.6172725238638713,3.2875306732072516,-0.636725361250059,-0.7858444889149329,2.995016561374047,-0.407400140994165,-1.3517112930733484,-0.9207315010509453,1.720806352044146,0,0,0,8,0,12,0,0,0,2.217533958819776,8.071823610103985
