IDfg,Name,avg_ip,avg_app,avg_w,avg_sv,avg_k,avg_hld,avg_qs,earned_runs_below_avg,walks_hits_below_avg,k_bb_ratio_adjustment,avg_era,avg_whip,avg_k_bb,total_ip,total_app,total_w,total_sv,total_k,total_hld,total_h,total_er,total_bb,stddev_ip,stddev_app,stddev_w,stddev_sv,stddev_k,stddev_hld,stddev_qs,stddev_era,stddev_whip,stddev_k_bb,SeasonsPlayed,LatestAge,eligible_positions,consistency_ip,consistency_app,consistency_w,consistency_sv,consistency_k,consistency_hld,consistency_qs,consistency_era,consistency_whip,consistency_k_bb,overall_consistency,overall_consistency_cat,value_app,value_w,value_sv,value_k,value_hld,value_qs,value_era,value_whip,value_k_bb,total_value,sp_rank,rp_rank,p_rank,adjusted_total_value,player_draft_value
19883,Alex Lange,54.76666666666667,58.0,5.0,9.0,66.66666666666667,11.0,0.0,4.71017510051837,-14.208558903079194,-0.787798032063904,3.6701156421180765,1.3329275715155202,2.279405615292712,164.3,3,15,27,200,33,127,67,92,17.007155356888266,19.157244060668017,3.4641016151377544,14.730919862656236,24.00694344004112,8.660254037844387,0.0,0.3160696125855821,0.13114877048604,0.46522396040330216,3,27,RP,0.7630451482532613,0.7517116598202386,0.5907301480239405,0.37925204973460375,0.7352378116213866,0.559504469211125,1.0,0.920708749746986,0.9104221776394906,0.8304966307574217,0.7441108844808454,Less Consistent,1.4479193861922601,0.1103803404050782,1.1946893662775986,-0.26299582711306047,1.2072648856244603,-0.5420181660094596,0.3209441558560931,-0.35707236569894213,-0.6512667872765161,2.467844988257512,0,85,0,2.7146294870832635,4.506284948558217
25385,Drew Rasmussen,88.73333333333333,23.666666666666668,6.333333333333334,0.33333333333333337,81.66666666666667,0.33333333333333337,4.254315447154472,33.18532326085203,50.804513816191786,0.6950053423682832,2.806160781367393,1.0555972952667168,3.741661779081134,266.2,3,19,1,245,1,214,83,67,52.08083460672777,14.0118997046558,4.041451884327381,0.5773502691896258,39.71565602295062,0.5773502691896258,0.0,0.12701705922171755,0.020816659994661348,0.7202083032012335,3,27,SP,0.6301449252684824,0.628120147497958,0.6104544046417726,0.3660254037844386,0.6728052722758798,0.3660254037844386,1.0,0.956696434336826,0.9806611017137857,0.8385859987136095,0.704951909201719,Less Consistent,-0.6433635806040098,0.5429640226403698,-0.33978075214417214,0.08307849331242761,-0.7090168001097592,0.4222296759378942,1.1420532446961575,1.2425109403389236,0.6943583367315668,2.435033580799398,66,0,0,2.678536938879338,4.446371318539701
17312,Justin Steele,116.36666666666666,24.666666666666668,8.0,0.0,120.33333333333333,0.33333333333333337,7.468730081300811,24.367754884911534,-5.864929476962516,0.2329791899445608,3.299914064737897,1.2632483529074763,3.1980246913580244,349.1,3,24,0,361,1,328,128,113,58.09477888186969,5.033222956847167,6.928203230275509,0.0,58.70547958524258,0.5773502691896258,0.0,0.660908465674332,0.10392304845413274,1.4728543716199507,3,27,SP,0.6670050583427768,0.8305305837614194,0.5358983848622454,1.0,0.6721075244620789,0.3660254037844386,1.0,0.8331385815446907,0.9239868180751641,0.6846729808754853,0.75133653357083,Less Consistent,-0.5824524262313029,1.0836936254344838,-0.3987988336219326,0.9751811859647967,-0.7090168001097592,1.150782227482401,0.6727864727401854,0.04482286323450894,0.1940822963915858,2.431080611284967,67,0,0,2.674188672413464,4.43915319620635
16727,Brock Stewart,27.2,28.0,2.0,1.0,39.0,8.0,0.0,9.8716784098241,3.9033913441037456,0.5837434699123807,0.6617647058823529,1.1029411764705883,3.5454545454545454,27.2,1,2,1,39,8,19,2,11,,,,,,,,,,,1,31,RP,,,,,,,,,,,0.7868624148397441,Average Consistent,-0.3794152449889467,-0.8629329446243275,-0.22174458918865134,-0.9013106847867386,0.668310661511711,-0.5420181660094596,3.1801031332329286,0.969441288366226,0.5138007917416157,2.424234245254357,0,86,0,2.424234245254357,4.024228847122233
14857,Joe Mantiply,46.06666666666667,53.66666666666667,1.3333333333333333,0.6666666666666667,42.333333333333336,11.333333333333334,0.0,6.318601332268031,1.2591427851153583,1.0070389244578353,3.5166425470332854,1.2373371924746746,5.171023965141613,138.2,3,4,2,127,34,139,54,32,12.067034985170686,17.243356208503418,1.1547005383792517,1.1547005383792517,16.921386861996076,10.503967504392488,0.0,0.9058881461490339,0.2638812864401971,4.34904970462897,3,32,RP,0.7924261720431955,0.7568276597673843,0.5358983848622454,0.3660254037844386,0.7144297229618872,0.5189896598280141,1.0,0.7951652099225603,0.8242219302876296,0.5431705829715733,0.6847154726428928,Who Knows,1.1839710505771972,-1.0792247857419732,-0.2807626706664117,-0.8244052802477412,1.2671486883036547,-0.5420181660094596,0.46680612040021435,0.1942730431030596,2.009713140151904,2.395501139870444,0,87,0,2.395501139870444,3.9765318921849366
14078,Michael Wacha,128.46666666666667,25.333333333333332,9.333333333333332,0.0,116.33333333333333,0.33333333333333337,5.348723035230351,3.2112080568458623,19.38114058888175,0.36209844826735926,3.85313959522574,1.196159833938765,3.380595148787197,385.4,3,28,0,349,1,356,165,105,5.089531740085061,3.2145502536643185,5.686240703077327,0.0,10.785793124908958,0.5773502691896258,0.0,1.0288990880224032,0.10016652800877814,0.5105226080530944,3,31,SP,0.961892208667211,0.8873979486476395,0.6214113203681633,1.0,0.9151520827320032,0.3660254037844386,1.0,0.7892480672976048,0.9227304705442445,0.8687979547379069,0.8332655456779212,Highly Consistent,-0.5418449899828318,1.5162773076697749,-0.3987988336219326,0.8828947005179999,-0.7090168001097592,0.6702790197445003,0.14699683731035235,0.4317754759123987,0.362090748331946,2.3606534657724487,68,0,0,2.3606534657724487,3.918684753182265
20253,Griffin Jax,73.06666666666666,51.33333333333333,5.666666666666667,1.6666666666666665,70.33333333333333,13.666666666666666,0.0,-17.32823869729991,9.221447890718423,0.14123010092842359,4.639598540145986,1.2043795620437956,3.24010889292196,219.2,3,17,5,211,41,196,113,68,8.491368166163413,29.022979401386987,1.5275252316519468,2.081665999466133,6.806859285554046,12.096831541082704,0.0,1.612978611141512,0.1504437879519568,0.8806815542521597,3,28,RP,0.895885571745712,0.6388214141034528,0.7876724372602639,0.4446421422851422,0.9117598873626946,0.5304662649638118,1.0,0.7420297947368188,0.8889568976262266,0.7862833440472331,0.7626517754131357,Less Consistent,1.0418450237075472,0.326672181522724,-0.10370842623313054,-0.1783998821201636,1.6863353070580152,-0.5420181660094596,-0.6004595600209606,0.3843657951706478,0.23280981920915836,2.2474420922843783,0,88,0,2.4721863015128163,4.103829260511275
15947,Ryne Stanek,57.5,62.0,2.6666666666666665,1.0,65.33333333333333,13.666666666666668,0.0,19.289136974068285,2.012316428599121,-0.7594638845309287,2.9217391304347826,1.2347826086956522,2.223938223938224,172.5,3,8,3,196,41,124,56,89,9.395211546314426,8.888194417315589,0.5773502691896258,1.0,16.258331197676267,9.451631252505218,0.0,1.540854741152888,0.01527525231651948,0.2154839514519199,3,31,RP,0.8595533024092507,0.8746167187586809,0.8220261235975241,0.5,0.8007353901758292,0.5911623214844451,1.0,0.6547176853884996,0.9877803637792004,0.9116659864676943,0.8002257892061124,Average Consistent,1.6915640036830877,-0.6466411035066818,-0.22174458918865134,-0.2937579889286596,1.6863353070580154,-0.5420181660094596,1.0322067270089914,0.20900735059400738,-0.7023100430467051,2.2126414976639444,0,89,0,2.2126414976639444,3.6729848861221472
13164,Eduardo Rodriguez,133.46666666666667,25.0,10.333333333333334,0.0,133.33333333333334,0.0,6.518597018970189,-5.2419104671481875,-16.922136243414002,0.13906411825628506,4.045954045954046,1.2887112887112888,3.0109946460853845,400.4,3,31,0,400,0,387,180,129,36.86208530907243,7.54983443527075,4.618802153517007,0.0,57.11683931498077,0.0,0.0,0.7202083032012335,0.12489995996796792,0.9104577603235271,3,30,SP,0.7835827194088587,0.7680530618278719,0.6910941478841592,1.0,0.7000956285796973,1.0,1.0,0.8488913615523656,0.9116447608317616,0.7678263903354922,0.8471188070420206,Highly Consistent,-0.5621487081070673,1.840715069346244,-0.3987988336219326,1.2751122636668868,-0.7689006027889536,0.935432950660929,-0.03625544257745624,-0.1020420502737151,0.021969957872732013,2.2050846041776673,69,0,0,2.425593064595434,4.02648448722842
13761,Chris Stratton,74.8,64.0,6.333333333333334,3.666666666666667,75.66666666666667,7.333333333333333,0.0,-0.058653118951184524,-14.297021411144101,-0.22677131650602034,3.9304812834224605,1.3101604278074868,2.748686868686869,224.39999999999998,3,19,11,227,22,211,98,83,10.250365847129556,4.0,4.041451884327381,3.7859388972001824,13.79613472438325,0.5773502691896258,0.0,0.3153305144341938,0.19604421270043487,0.43714985988788807,3,32,RP,0.8794788741349605,0.9411764705882353,0.6104544046417726,0.49199795095075244,0.8457891491226716,0.9270163871798017,1.0,0.9257313961505838,0.8698422462472796,0.8627833448064192,0.8354270223822476,Highly Consistent,1.8133863124285015,0.5429640226403698,0.250400062633432,-0.05535123485776762,0.5485430561533223,-0.5420181660094596,0.07349072488524043,-0.22575621985966335,-0.2194158842465385,2.186242673767437,0,90,0,2.186242673767437,3.6291628384539454
20515,Kyle Nelson,46.5,55.5,4.5,0.0,48.5,11.0,0.0,5.590665151236813,2.9196836397664896,0.5025746387435497,3.3870967741935485,1.2150537634408602,3.4642857142857144,93.0,2,9,0,97,22,85,35,28,13.435028842544403,17.67766952966369,3.5355339059327378,0.0,26.16295090390226,0.0,0.0,1.4071424945612294,0.15556349186104043,1.873832970144351,2,26,RP,0.775840120510501,0.7584280881957061,0.560012570748733,1.0,0.6495858978628334,1.0,1.0,0.7064930605921321,0.8865011430001478,0.6489712797862952,0.7985832160696349,Average Consistent,1.2956415002604929,-0.05183854043315607,-0.3987988336219326,-0.6821302818505962,1.2072648856244603,-0.5420181660094596,0.5899273809335405,0.32279922338851497,0.43910606915335587,2.17995323744522,0,91,0,2.397948561189742,3.980594611574972
23443,Tom Cosgrove,51.1,54.0,1.0,1.0,44.0,7.0,0.0,12.303042894926893,13.693503591312556,-0.6459216018579541,1.761252446183953,0.9784735812133072,2.3157894736842106,51.1,1,1,1,44,7,31,10,19,,,,,,,,,,,1,27,RP,,,,,,,,,,,0.7868624148397441,Prospect,1.2042747687014326,-1.1873707063007959,-0.22174458918865134,-0.7859525779782426,0.488659253474128,-0.5420181660094596,2.1351418538375757,1.6873444694008417,-0.6177849424586358,2.160549363478193,0,92,0,2.3766042998260124,3.94516313771118
15761,Joe Jimenez,52.46666666666667,57.666666666666664,3.0,1.0,69.0,9.666666666666666,0.0,-2.301390378444367,0.1909484397768324,0.37699860187719025,4.059720457433291,1.2452350698856416,4.255311355311355,157.4,3,9,3,207,29,134,71,62,6.379916404885986,5.131601439446884,3.0,1.0,10.583005244258363,4.163331998932266,0.0,1.5721429112308247,0.2328805129961143,2.2994419612882893,3,28,RP,0.891583910706786,0.9182843477343078,0.5,0.5,0.8670192811671699,0.6989636731283108,1.0,0.720848534788986,0.8424476978031129,0.64919473697583,0.7588342182304504,Less Consistent,1.4276156680680243,-0.5384951829478589,-0.22174458918865134,-0.20916204393576243,0.9677296749076828,-0.5420181660094596,-0.049339141853710584,0.14871973017020618,1.1670387000140015,2.150344649224472,0,93,0,2.3653791141469194,3.926529329483886
6902,Martin Perez,150.43333333333334,34.333333333333336,9.666666666666666,0.0,119.66666666666667,1.0,9.18202493224932,3.973840674765313,-55.47792229433742,-0.6305422443733337,3.8488810104143583,1.3693773543097718,2.347226330145585,451.3,3,29,0,359,3,464,193,154,41.82156540988553,2.081665999466133,2.5166114784235836,0.0,42.77070648625451,1.0,0.0,0.9950041875958782,0.12529964086141668,0.4050102879351752,3,32,"SP,RP",0.7824681416011999,0.9428349296277166,0.7934372466545259,1.0,0.7366941753854301,0.5,1.0,0.794585514123125,0.9161694190342001,0.8528432165772127,0.831903264300341,Highly Consistent,0.006355399371530471,1.624423228228598,-0.3987988336219326,0.9598001050569974,-0.5892491947513705,1.5391034234932872,0.15104422780848947,-0.5673071256934981,-0.5888555216623066,2.136515708229795,70,94,0,2.2433414936412848,3.7239468794445325
14295,Wandy Peralta,53.699999999999996,58.333333333333336,4.0,4.333333333333333,47.0,10.666666666666666,0.0,17.313507052303763,5.802806821143889,-0.8881816637774587,2.9608938547486034,1.2104283054003724,2.1707749766573294,161.1,3,12,13,141,32,127,53,68,2.5632011235952605,4.041451884327381,1.0,0.5773502691896258,4.0,6.658328118479393,0.0,0.33650160970392595,0.16010413278030441,0.540092584655631,3,31,RP,0.9544426717213514,0.9352069611105758,0.8,0.8824297560337625,0.9215686274509804,0.6156808010015652,1.0,0.8979492713774943,0.8831810701300615,0.8007676242235726,0.8691226783049363,Highly Consistent,1.468223104316496,-0.21405742127139035,0.3684362255889527,-0.716737713893145,1.1473810829452658,-0.5420181660094596,0.9949937874612352,0.3494779025591413,-0.7512329356195669,2.104465866077529,0,95,0,2.104465866077529,3.493413337688698
15288,Adam Cimber,53.866666666666674,57.0,4.333333333333334,2.0,40.333333333333336,8.333333333333334,0.0,13.531736434837299,13.426030926734029,0.39940003556894643,3.1745049504950495,1.1633663366336635,3.121108058608059,161.6,3,13,6,121,25,152,57,36,29.160475533388226,30.4138126514911,5.131601439446884,1.7320508075688772,24.785748593361735,9.451631252505218,0.0,2.824629769250005,0.263881286440197,1.3763357148602955,3,32,RP,0.6487838222454326,0.652070860096819,0.45783023732983064,0.5358983848622454,0.6193781014716516,0.4685605806586104,1.0,0.5291604704336356,0.8151117702533801,0.6939737806218558,0.6420768007973461,Who Knows,1.3870082318195533,-0.1059115007125673,-0.0446903447553701,-0.8705485229711396,0.7281944641909055,-0.5420181660094596,0.7919762223513055,0.6209215422754442,0.12330061254878659,2.0882325387374583,0,96,0,2.0882325387374583,3.4664660143041806
17277,Ranger Suarez,128.70000000000002,30.0,7.333333333333333,1.3333333333333333,118.33333333333333,0.0,6.579291598915988,31.51672919239283,-8.746345663292004,-0.4077542410097905,3.1934731934731935,1.269101269101269,2.648576280041797,386.1,3,22,4,355,0,351,137,139,24.758230954573474,8.54400374531753,3.0550504633038935,2.3094010767585034,11.015141094572204,0.0,0.0,1.4987439185308922,0.22113344387495978,0.5300314456080256,3,27,SP,0.8386646920105422,0.7783311821529312,0.7059166735548575,0.3660254037844386,0.9148413528393667,1.0,1.0,0.6805893924437854,0.8516116676457481,0.8332504381302138,0.7969230802561884,Average Consistent,-0.25759293624353286,0.867401784316838,-0.16272650771089092,0.9290379432413983,-0.7689006027889536,0.9491894805792225,0.7739486639495301,0.011064460935762285,-0.31154155045746823,2.029880735821906,71,0,0,2.232868809404097,3.706562223610801
19312,Cal Quantrill,144.83333333333331,30.333333333333336,9.0,0.0,102.33333333333334,0.33333333333333337,9.349208130081301,13.64133342163862,-5.418252242166318,-0.5818661143018549,3.645569620253165,1.2589182968929806,2.3183383991894626,434.49999999999994,3,27,0,307,1,418,176,129,43.614256079100244,10.598742063723098,5.5677643628300215,0.0,38.552993831002716,0.5773502691896258,0.0,1.2397714843201284,0.15373136743466947,0.5736142722538671,3,28,SP,0.768560286628837,0.7410651192026954,0.617802414690596,1.0,0.7263539009996848,0.3660254037844386,1.0,0.7462262188489671,0.891175164432692,0.801651569917434,0.7658860078505345,Less Consistent,-0.2372892181192971,1.4081313871109524,-0.3987988336219326,0.5598920014542114,-0.7090168001097592,1.576995780024388,0.34427287656105376,0.06979772500828177,-0.6154393218457564,1.998545596462142,72,0,0,2.1984001561083564,3.6493442591398715
16233,Tejay Antone,33.2,23.0,2.0,3.0,42.0,8.0,0.0,6.490431000226476,11.382080611185458,0.2690581552270661,2.1686746987951806,0.9036144578313252,3.230769230769231,33.2,1,2,3,42,8,17,8,13,,,,,,,,,,,1,27,P,,,,,,,,,,,0.7868624148397441,Prospect,-0.6839710168524812,-0.8629329446243275,0.13236389967791112,-0.832095820701641,0.668310661511711,-0.5420181660094596,1.747924731956816,2.1191163108532365,0.22421509801482295,1.9709127538265885,0,0,1,2.1680040292092473,3.5988866884873505
14916,Jon Gray,144.4,27.333333333333332,8.0,0.0,144.33333333333334,0.0,7.455633062330622,-14.9260629729485,-5.038634916700516,-0.09416140666799233,4.238227146814404,1.258079409048938,2.924141205750401,433.20000000000005,3,24,0,433,0,394,204,151,15.519987113396706,2.886751345948129,1.0,0.0,11.676186592091328,0.0,0.0,0.32746501085357704,0.10583005244258373,0.446355613085949,3,31,SP,0.9029515484991145,0.9044757360350067,0.8888888888888888,1.0,0.925157217343706,1.0,1.0,0.9282770279849888,0.9224068345952731,0.8675697865693132,0.933972703991629,Guarantee,-0.420022681237418,1.0836936254344838,-0.3987988336219326,1.528900098645578,-0.7689006027889536,1.1478137658262737,-0.21899321954733697,0.07463625547498362,-0.05795596366928966,1.9703724445163886,73,0,0,2.1674096889680277,3.597900083686926
12760,Rafael Montero,61.43333333333333,61.0,4.333333333333333,7.333333333333334,64.66666666666667,12.333333333333334,0.0,-10.560649598140387,-19.27959467947352,-0.15011687264361395,4.443841562669561,1.3510580575149214,2.789546403268954,184.29999999999998,3,13,22,194,37,180,91,69,10.692676621563622,14.798648586948742,1.1547005383792517,6.506407098647712,19.85782801147531,9.71253485622231,0.0,2.0502276296385564,0.2973774257292126,0.35472994422987925,3,32,RP,0.8517500603700364,0.8047636882341881,0.7895966815491031,0.5298750630024371,0.7650642208854217,0.559439674921776,1.0,0.6842923028804585,0.819600203494788,0.887182325907182,0.7691564221245393,Less Consistent,1.630652849310381,-0.1059115007125676,0.8995989588887966,-0.3091390698364589,1.446800096341238,-0.5420181660094596,-0.4144106809509488,-0.4616452350129915,-0.1818153477259852,1.962111904292004,0,97,0,1.962111904292004,3.2571057611247265
19665,Kyle Wright,105.55,19.5,11.0,0.0,104.0,0.0,8.463634146341462,4.136445305656892,-2.8747826198418807,0.009717495886406802,3.7517764092846995,1.2600663192799622,2.6415094339622645,211.1,2,22,0,208,0,196,88,70,105.42962107491422,14.849242404917497,14.142135623730951,0.0,98.99494936611666,0.0,0.0,2.6728636328851496,0.48083261120685244,0.9050966799187806,2,27,SP,0.500285285669944,0.5676981101978641,0.4375125552030437,1.0,0.5123280176416024,1.0,1.0,0.5839667879692727,0.7238021100556393,0.7447992106097355,0.7070392077347102,Less Consistent,-0.8971600571569552,2.0570069104638895,-0.3987988336219326,0.5983447037237097,-0.7689006027889536,1.3762789283210177,0.24333315883721507,0.06317617084545415,-0.31804473770167885,1.955235640921766,74,0,0,2.1507592050139426,3.5702602803231445
14332,Joel Payamps,58.50000000000001,49.0,3.6666666666666665,1.0,52.0,10.0,0.0,17.59851326926946,10.751661062139988,0.35743786062804794,3.0256410256410255,1.1851851851851851,3.2687324929971986,175.5,3,11,3,156,30,161,59,47,10.448444860360798,17.435595774162696,3.0550504633038935,1.7320508075688772,21.702534414210707,14.798648586948744,0.0,0.44977772288098045,0.16370705543744904,1.096646403054938,3,29,RP,0.8484600358786668,0.7375564172942433,0.54549553272896,0.36602540378443865,0.7055388313752993,0.4032477804158606,1.0,0.8705831569009467,0.8786359276839759,0.7487855168661995,0.710432860292859,Less Consistent,0.8997189968378981,-0.32220334183021326,-0.22174458918865134,-0.601379607084649,1.0276134775868773,-0.5420181660094596,0.9334575974220306,0.49507496550763624,0.25915037181179634,1.9276697050532654,0,98,0,2.120436675558592,3.5199248814272623
7115,Daniel Bard,58.13333333333334,58.0,5.666666666666667,18.333333333333336,65.33333333333333,3.333333333333333,0.0,1.1184086276957004,-31.61943197015833,-1.179892893723983,3.870412844036697,1.4277522935779816,1.9804686318972033,174.4,3,17,55,196,10,139,75,110,8.228203530135444,8.54400374531753,1.5275252316519468,16.56301099840646,16.802777548171413,3.0550504633038935,0.0,1.8162140108845468,0.38431757701151276,0.9236882591004393,3,38,RP,0.8760094488609567,0.8716037018449053,0.7876724372602639,0.5253654411203853,0.7954276460397272,0.5217803813052,1.0,0.680616636677544,0.7879123850304468,0.681942713920276,0.7528330792059705,Less Consistent,1.4479193861922601,0.326672181522724,2.8471956476548903,-0.2937579889286596,-0.17006257599701002,-0.5420181660094596,0.130580213900017,-0.9040016244240726,-0.9263602526444537,1.916166821266236,0,99,0,1.6287417980763006,2.7037113848066587
21894,Gregory Santos,66.1,60.0,2.0,5.0,66.0,6.0,0.0,3.849924370932829,-3.6097732409831877,0.9206418656343058,3.4039334341906207,1.3010590015128594,3.8823529411764706,66.1,1,2,5,66,6,69,25,17,,,,,,,,,,,1,23,RP,,,,,,,,,,,0.7868624148397441,Prospect,1.569741694937674,-0.8629329446243275,0.4864723885444736,-0.27837690802086007,0.3090078454365449,-0.5420181660094596,0.5739256947606151,-0.17326108748919294,0.8238278285550059,1.906386346090473,0,100,0,1.906386346090473,3.164601334510185
19343,A.J. Puk,45.13333333333333,44.0,3.6666666666666665,6.333333333333333,56.666666666666664,7.333333333333334,0.0,2.0965167900802513,1.7690877938105416,1.0859079720768827,3.7887740029542103,1.2333825701624817,3.9903381642512077,135.39999999999998,3,11,19,170,22,125,57,42,28.179839128947016,27.78488797889961,3.5118845842842465,7.76745346515403,35.23256069793016,11.015141094572204,0.0,1.5240406818717143,0.3669241520169167,1.7689827585366684,3,28,RP,0.6156237933442922,0.6129423788044821,0.5107808718619873,0.44914751381197604,0.6166174438208267,0.39966992145027214,1.0,0.7131387461669672,0.7707163589757241,0.6928487260473117,0.638148575428384,Who Knows,0.5951632249743636,-0.32220334183021326,0.7225447144555152,-0.4937120407300527,0.5485430561533224,-0.5420181660094596,0.20817037220638246,0.2170824814299214,0.923200040339376,1.8567703409891554,0,101,0,2.042447375088071,3.3904626426461975
20633,Yusei Kikuchi,141.46666666666667,31.0,8.0,0.3333333333333333,156.0,0.0,7.555684823848237,-21.766900105538696,-42.00737917508718,-0.17599678982787914,4.389726672950047,1.3454288407163055,2.8459322086268695,424.4,3,24,1,468,0,403,207,168,36.10004616802218,1.7320508075688772,2.6457513110645907,0.5773502691896258,29.13760456866693,0.0,0.0,0.6683063169934381,0.12096831541082709,0.8363213098644166,3,32,SP,0.796695869446935,0.9470839509033036,0.751473500201461,0.3660254037844386,0.8426164979472882,1.0,1.0,0.8678722898165784,0.9175064443453275,0.7728778570881565,0.8262151813533489,Highly Consistent,-0.196681781870826,1.0836936254344838,-0.33978075214417214,1.7980690145320686,-0.7689006027889536,1.170490667980043,-0.36297948956710535,-0.4291770842617348,-0.12992693158796356,1.82480666572584,75,0,0,1.82480666572584,3.029179065104894
20151,James Karinchak,44.36666666666667,47.333333333333336,3.666666666666667,4.666666666666667,64.0,11.333333333333334,0.0,10.092661630426015,3.902256908095893,-0.5913407051717945,3.245679939894816,1.217129977460556,2.4156746031746033,133.1,3,11,14,192,34,81,48,81,9.295339333952974,11.372481406154654,2.886751345948129,5.686240703077327,13.114877048604,2.886751345948129,0.0,0.9990161827184451,0.11503622617824931,0.5453744890745565,3,27,RP,0.8267798759918583,0.8062801537356904,0.559504469211125,0.45075904767629194,0.829930649564053,0.796994785118678,1.0,0.7646436508384498,0.9136472417150139,0.8158171404512919,0.7764357014302453,Less Consistent,0.7982004062167201,-0.3222033418302131,0.4274543070667132,-0.32452015074425844,1.2671486883036547,-0.5420181660094596,0.7243309860672438,0.31082405309485556,-0.5258667525507553,1.8133500296145009,0,102,0,1.994685032575951,3.311177154076079
16358,Tyler Mahle,108.46666666666667,20.333333333333336,6.666666666666667,0.0,121.33333333333334,0.0,6.4953970189701895,-0.9763178471778815,9.594247918064639,0.28828892445783527,3.955132145052244,1.216963736939152,3.937160852713178,325.4,3,20,0,364,0,284,143,112,78.0641616449785,14.189197769195175,6.027713773341707,0.0,91.08969938106797,0.0,0.0,0.6202418882984284,0.10115993936995682,1.4510800575203742,3,28,SP,0.5814945853639093,0.5889873275208397,0.5251667616369522,1.0,0.5711872756117915,1.0,1.0,0.8644390854654983,0.9232545919718127,0.7306950298446331,0.7785224657415437,Less Consistent,-0.846400761846366,0.6511099431991926,-0.3987988336219326,0.9982528073264962,-0.7689006027889536,0.9301746311472361,0.0500623636924269,0.31178289381870905,0.8742642052888413,1.80154664621565,76,0,0,1.9817013108372152,3.2896241759897773
19244,Cole Irvin,145.4,28.666666666666668,6.666666666666666,0.0,107.0,0.33333333333333337,9.497337669376693,-23.23337335549462,-4.59858056631947,0.2807131668820775,4.167812929848693,1.2517193947730398,3.2566137566137567,872.4000000000001,6,40,0,642,2,894,404,198,52.92084655407547,3.7237973450050514,4.412104562073146,0.0,30.239047604049965,0.5163977794943223,0.0,0.19785516588319496,0.07814516406449397,0.2598461083025874,3,29,"SP,RP",0.7331554020991651,0.8850341463566808,0.6017514514039646,1.0,0.7796614875141584,0.39228095605926194,1.0,0.954679292712007,0.9412382535159802,0.9261057659451578,0.8213906755606375,Highly Consistent,-0.33880780874047534,0.6511099431991922,-0.3987988336219326,0.6675595678088074,-0.7090168001097592,1.610569592396428,-0.15207102701072148,0.11131949395689496,0.24799823817568895,1.689862366054123,77,103,0,1.9517910327925123,3.2399731144355703
19996,Dylan Lee,36.7,35.0,3.0,0.0,41.5,7.5,0.0,9.03607335592239,9.489298700632915,1.649400035568946,2.8201634877384194,1.1171662125340598,4.45,73.4,2,6,0,83,15,64,23,18,19.091883092036785,15.556349186104045,2.8284271247461903,0.0,24.748737341529164,2.1213203435596424,0.0,1.4495689014324225,0.2545584412271572,2.050609665440988,2,28,RP,0.6578017798656848,0.6922968245029077,0.5147186257614297,1.0,0.6264270334098128,0.7795187907884576,1.0,0.6605012283418725,0.814424534450724,0.6845511773545507,0.743023999447544,Less Consistent,0.046962835620001586,-0.5384951829478589,-0.3987988336219326,-0.8436316313824906,0.5784849574929195,-0.5420181660094596,1.1287449690072888,0.8873942413481717,1.3461987802651865,1.6648419697718264,0,104,0,1.8313261667490093,3.0400014368033554
13594,Robert Stephenson,52.03333333333333,55.666666666666664,2.3333333333333335,0.6666666666666666,61.333333333333336,9.0,0.0,-0.8687867730315446,11.570565765242463,0.8716222577911688,3.978219090326714,1.1723254324151187,3.876653439153439,156.1,3,7,2,184,27,135,69,48,6.000277771348034,5.8594652770823155,0.5773502691896258,0.5773502691896258,13.650396819628847,5.5677643628300215,0.0,1.336650041459369,0.2515949125081825,0.9611104688501385,3,30,RP,0.8966068514929272,0.9047646082734504,0.8016444423264751,0.5358983848622454,0.8179552178614897,0.617802414690596,1.0,0.7485074404813836,0.8233082957166858,0.8013316715889999,0.7947819327294253,Average Consistent,1.3057933593226105,-0.7547870240655046,-0.28076267066641175,-0.3860444743754563,0.8479620695492942,-0.5420181660094596,0.02812036016929263,0.5692473426783068,0.8185829246137867,1.6060937212164585,0,105,0,1.7667030933381045,2.932727134941253
18064,Phil Maton,65.8,66.66666666666667,3.3333333333333335,0.3333333333333333,77.33333333333333,9.666666666666666,0.0,1.1569602242381336,-6.951123113011761,-0.09751354467796736,3.875379939209726,1.281661600810537,2.885972222222222,197.4,3,10,1,232,29,172,85,81,0.5291502622129176,1.5275252316519468,3.0550504633038935,0.5773502691896258,6.658328118479393,4.509249752822894,0.0,0.8651204155106581,0.1715614564327702,0.20033305601755622,3,30,RP,0.9920223572875414,0.9776003617151212,0.5217803813052,0.3660254037844386,0.9207263196918735,0.6819077074535079,1.0,0.8175044086539918,0.8819441684621947,0.935089682336346,0.8094600790690214,Average Consistent,1.9758160574223869,-0.430349262389036,-0.33978075214417214,-0.01689853258826916,0.9677296749076828,-0.5420181660094596,0.12585944991454204,-0.06138091788186964,-0.09308055022620396,1.5858970010056013,0,106,0,1.7444867011061616,2.8958479238362282
